45,UVA/Data/Buildings/0202/ac_Buildings0202Floors2225HWVO,FALSE
46,UVA/Data/Buildings/0202/ac_Buildings0202Floors2225ZNCO2,FALSE
47,UVA/Data/Buildings/0202/ac_Buildings0202Floors2231HWVO,FALSE
48,UVA/Data/Buildings/0202/ac_Buildings0202Floors2231SAFSP,TRUE
49,UVA/Data/Buildings/0202/ac_Buildings0202Floors22401SAFSP,TRUE
50,UVA/Data/Buildings/0202/ac_Buildings0202Floors22402SAFSP,TRUE
51,UVA/Data/Buildings/0202/ac_Buildings0202Floors2241SAF,TRUE
52,UVA/Data/Buildings/0202/ac_Buildings0202Floors2247SAT,TRUE
53,UVA/Data/Buildings/0202/ac_Buildings0202Floors2249DO,FALSE
54,UVA/Data/Buildings/0202/ac_Buildings0202Floors2249SAFSP,TRUE
55,UVA/Data/Buildings/0202/ac_Buildings0202Floors2251DO,FALSE
56,UVA/Data/Buildings/0202/ac_Buildings0202Floors2251HWVO,FALSE
57,UVA/Data/Buildings/0202/ac_Buildings0202Floors2251SAFSP,TRUE
58,UVA/Data/Buildings/0202/ac_Buildings0202Floors2255SAFSP,TRUE
59,UVA/Data/Buildings/0202/ac_Buildings0202Floors2255ZNT,TRUE
60,UVA/Data/Buildings/0202/ac_Buildings0202Floors2256DO,FALSE
61,UVA/Data/Buildings/0202/ac_Buildings0202Floors2256HWVO,FALSE
62,UVA/Data/Buildings/0202/ac_Buildings0202Floors2256SAFSP,TRUE
63,UVA/Data/Buildings/0202/ac_Buildings0202Floors2257DO,FALSE
64,UVA/Data/Buildings/0202/ac_Buildings0202Floors2257SAFSP,TRUE
65,UVA/Data/Buildings/0202/ac_Buildings0202Floors2259SAT,TRUE
66,UVA/Data/Buildings/0202/ac_Buildings0202Floors2260SAFSP,TRUE
67,UVA/Data/Buildings/0202/ac_Buildings0202Floors2261SAT,TRUE
68,UVA/Data/Buildings/0202/ac_Buildings0202Floors2263SAF,TRUE
69,UVA/Data/Buildings/0202/ac_Buildings0202Floors2263SAFSP,TRUE
70,UVA/Data/Buildings/0202/ac_Buildings0202Floors2265DO,FALSE
71,UVA/Data/Buildings/0202/ac_Buildings0202Floors2267HWVO,FALSE
72,UVA/Data/Buildings/0202/ac_Buildings0202Floors2267SAF,TRUE
73,UVA/Data/Buildings/0202/ac_Buildings0202Floors2267SAT,TRUE
74,UVA/Data/Buildings/0202/ac_Buildings0202Floors2267ZNT,TRUE
75,UVA/Data/Buildings/0202/ac_Buildings0202Floors2269ZNT,TRUE
76,UVA/Data/Buildings/0202/ac_Buildings0202Floors2270HWVO,FALSE
77,UVA/Data/Buildings/0202/ac_Buildings0202Floors2270ZNT,TRUE
78,UVA/Data/Buildings/0202/ac_Buildings0202Floors2271SAFSP,TRUE
79,UVA/Data/Buildings/0202/ac_Buildings0202Floors2273HWVO,FALSE
80,UVA/Data/Buildings/0202/ac_Buildings0202Floors2273ZNT,TRUE
81,UVA/Data/Buildings/0202/ac_Buildings0202Floors2274HWVO,FALSE
82,UVA/Data/Buildings/0202/ac_Buildings0202Floors2274ZNT,TRUE
83,UVA/Data/Buildings/0202/ac_Buildings0202Floors2275HWVO,FALSE
84,UVA/Data/Buildings/0202/ac_Buildings0202Floors2277DO,FALSE
85,UVA/Data/Buildings/0202/ac_Buildings0202Floors2277SAFSP,TRUE
86,UVA/Data/Buildings/0202/ac_Buildings0202Floors2277SAT,TRUE
87,UVA/Data/Buildings/0202/ac_Buildings0202Floors2279SAFSP,TRUE
88,UVA/Data/Buildings/0202/ac_Buildings0202Floors2281SAF,TRUE
89,UVA/Data/Buildings/0202/ac_Buildings0202Floors2281SAFSP,TRUE
90,UVA/Data/Buildings/0202/ac_Buildings0202Floors2283HWVO,FALSE
91,UVA/Data/Buildings/0202/ac_Buildings0202Floors2C210SAF,TRUE
92,UVA/Data/Buildings/0202/ac_Buildings0202Floors2C213DO,FALSE
93,UVA/Data/Buildings/0202/ac_Buildings0202Floors2C213HWVO,FALSE
94,UVA/Data/Buildings/0202/ac_Buildings0202EquipmentAHU2EPHVO,FALSE
95,UVA/Data/Buildings/0202/ac_Buildings0202EquipmentAHU2ERASMK,FALSE
96,UVA/Data/Buildings/0202/ac_Buildings0202EquipmentAHU2ESAT,TRUE
97,UVA/Data/Buildings/0202/ac_Buildings0202EquipmentAHU2ESATSP,TRUE
98,UVA/Data/Buildings/0202/ac_Buildings0202EquipmentAHU2WDDSTPSP,FALSE
99,UVA/Data/Buildings/0202/ac_Buildings0202EquipmentAHU2WOADO,FALSE
100,UVA/Data/Buildings/0202/ac_Buildings0202EquipmentAHU2WPHT,FALSE
101,UVA/Data/Buildings/0202/ac_Buildings0202EquipmentAHU2WPHVO,FALSE
102,UVA/Data/Buildings/0202/ac_Buildings0202EquipmentAHU2WSATSP,TRUE
103,UVA/Data/Buildings/0202/ac_Buildings0202EquipmentAHU2WSFNSTS,TRUE
104,UVA/Data/Buildings/0202/ac_Buildings0202EquipmentAHU2WSFNVFDO,TRUE
105,UVA/Data/Buildings/0202/ac_Buildings0202Floors22011SAT,TRUE
106,UVA/Data/Buildings/0202/ac_Buildings0202Floors22012DO,FALSE
107,UVA/Data/Buildings/0202/ac_Buildings0202Floors22031HWVO,FALSE
108,UVA/Data/Buildings/0202/ac_Buildings0202Floors22031SAFSP,TRUE
109,UVA/Data/Buildings/0202/ac_Buildings0202Floors22032SAF,TRUE
110,UVA/Data/Buildings/0202/ac_Buildings0202Floors22032SAFSP,TRUE
111,UVA/Data/Buildings/0202/ac_Buildings0202Floors22033HWVO,FALSE
112,UVA/Data/Buildings/0202/ac_Buildings0202Floors22033SAT,TRUE
113,UVA/Data/Buildings/0202/ac_Buildings0202Floors22033ZNT,TRUE
114,UVA/Data/Buildings/0202/ac_Buildings0202Floors2204SAF,TRUE
115,UVA/Data/Buildings/0202/ac_Buildings0202Floors2208SAT,TRUE
116,UVA/Data/Buildings/0202/ac_Buildings0202Floors2211DO,FALSE
117,UVA/Data/Buildings/0202/ac_Buildings0202Floors2211SAT,TRUE
118,UVA/Data/Buildings/0202/ac_Buildings0202Floors2211ZNCO2,FALSE
119,UVA/Data/Buildings/0202/ac_Buildings0202Floors2213SAFSP,TRUE
120,UVA/Data/Buildings/0202/ac_Buildings0202Floors2217SAFSP,TRUE
121,UVA/Data/Buildings/0202/ac_Buildings0202Floors2217SAT,TRUE
122,UVA/Data/Buildings/0202/ac_Buildings0202Floors2221SAT,TRUE
123,UVA/Data/Buildings/0202/ac_Buildings0202Floors2225SAFSP,TRUE
124,UVA/Data/Buildings/0202/ac_Buildings0202Floors22401SAF,TRUE
125,UVA/Data/Buildings/0202/ac_Buildings0202Floors22401SAT,TRUE
126,UVA/Data/Buildings/0202/ac_Buildings0202Floors22401ZNT,TRUE
127,UVA/Data/Buildings/0202/ac_Buildings0202Floors22402SAT,TRUE
128,UVA/Data/Buildings/0202/ac_Buildings0202Floors22402ZNT,TRUE
129,UVA/Data/Buildings/0202/ac_Buildings0202Floors2243HWVO,FALSE
130,UVA/Data/Buildings/0202/ac_Buildings0202Floors2243SAT,TRUE
131,UVA/Data/Buildings/0202/ac_Buildings0202Floors2245SAFSP,TRUE
132,UVA/Data/Buildings/0202/ac_Buildings0202Floors2247SAF,TRUE
133,UVA/Data/Buildings/0202/ac_Buildings0202Floors2249HWVO,FALSE
134,UVA/Data/Buildings/0202/ac_Buildings0202Floors2249SAT,TRUE
135,UVA/Data/Buildings/0202/ac_Buildings0202Floors2249ZNT,TRUE
136,UVA/Data/Buildings/0202/ac_Buildings0202Floors2251ZNT,TRUE
137,UVA/Data/Buildings/0202/ac_Buildings0202Floors2253DO,FALSE
138,UVA/Data/Buildings/0202/ac_Buildings0202Floors2253ZNT,TRUE
139,UVA/Data/Buildings/0202/ac_Buildings0202Floors2255HWVO,FALSE
140,UVA/Data/Buildings/0202/ac_Buildings0202Floors2255SAF,TRUE
141,UVA/Data/Buildings/0202/ac_Buildings0202Floors2256SAF,TRUE
142,UVA/Data/Buildings/0202/ac_Buildings0202Floors2257HWVO,FALSE
143,UVA/Data/Buildings/0202/ac_Buildings0202Floors2259HWVO,FALSE
144,UVA/Data/Buildings/0202/ac_Buildings0202Floors2259ZNT,TRUE
145,UVA/Data/Buildings/0202/ac_Buildings0202Floors2260DO,FALSE
146,UVA/Data/Buildings/0202/ac_Buildings0202Floors2260HWVO,FALSE
147,UVA/Data/Buildings/0202/ac_Buildings0202Floors2260SAF,TRUE
148,UVA/Data/Buildings/0202/ac_Buildings0202Floors2261HWVO,FALSE
149,UVA/Data/Buildings/0202/ac_Buildings0202Floors2261SAF,TRUE
150,UVA/Data/Buildings/0202/ac_Buildings0202Floors2263ZNT,TRUE
151,UVA/Data/Buildings/0202/ac_Buildings0202Floors2265HWVO,FALSE
152,UVA/Data/Buildings/0202/ac_Buildings0202Floors2265SAF,TRUE
153,UVA/Data/Buildings/0202/ac_Buildings0202Floors2265ZNT,TRUE
154,UVA/Data/Buildings/0202/ac_Buildings0202Floors2267DO,FALSE
155,UVA/Data/Buildings/0202/ac_Buildings0202Floors2269SAF,TRUE
156,UVA/Data/Buildings/0202/ac_Buildings0202Floors2269SAFSP,TRUE
157,UVA/Data/Buildings/0202/ac_Buildings0202Floors2270SAT,TRUE
158,UVA/Data/Buildings/0202/ac_Buildings0202Floors2271SAT,TRUE
159,UVA/Data/Buildings/0202/ac_Buildings0202Floors2271ZNT,TRUE
160,UVA/Data/Buildings/0202/ac_Buildings0202Floors2276ZNT,TRUE
161,UVA/Data/Buildings/0202/ac_Buildings0202Floors2277ZNT,TRUE
162,UVA/Data/Buildings/0202/ac_Buildings0202Floors2279ZNT,TRUE
163,UVA/Data/Buildings/0202/ac_Buildings0202Floors2281HWVO,FALSE
164,UVA/Data/Buildings/0202/ac_Buildings0202Floors2281ZNT,TRUE
165,UVA/Data/Buildings/0202/ac_Buildings0202Floors2283DO,FALSE
166,UVA/Data/Buildings/0202/ac_Buildings0202Floors2283SAT,TRUE
167,UVA/Data/Buildings/0202/ac_Buildings0202Floors2285SAF,TRUE
168,UVA/Data/Buildings/0202/ac_Buildings0202Floors2285SAT,TRUE
169,UVA/Data/Buildings/0202/ac_Buildings0202Floors2C200SAFSP,TRUE
170,UVA/Data/Buildings/0202/ac_Buildings0202Floors2C200SAT,TRUE
171,UVA/Data/Buildings/0202/ac_Buildings0202Floors2C210SAFSP,TRUE
172,UVA/Data/Buildings/0202/ac_Buildings0202Floors2C210ZNT,TRUE
173,UVA/Data/Buildings/0202/ac_Buildings0202EquipmentAHU2ECHWVO,FALSE
174,UVA/Data/Buildings/0202/ac_Buildings0202EquipmentAHU2EOADO,FALSE
175,UVA/Data/Buildings/0202/ac_Buildings0202EquipmentAHU2EPHT,FALSE
176,UVA/Data/Buildings/0202/ac_Buildings0202EquipmentAHU2ERAT,FALSE
177,UVA/Data/Buildings/0202/ac_Buildings0202EquipmentAHU2WCHWVO,FALSE
178,UVA/Data/Buildings/0202/ac_Buildings0202EquipmentAHU2WEXHDO,FALSE
179,UVA/Data/Buildings/0202/ac_Buildings0202EquipmentAHU2WLTALA,FALSE
180,UVA/Data/Buildings/0202/ac_Buildings0202EquipmentAHU2WRAH,TRUE
181,UVA/Data/Buildings/0202/ac_Buildings0202EquipmentAHU2WRASMK,FALSE
182,UVA/Data/Buildings/0202/ac_Buildings0202EquipmentAHU2WRFNVFDO,TRUE
183,UVA/Data/Buildings/0202/ac_Buildings0202EquipmentAHU2WSFNVFDALA,TRUE
184,UVA/Data/Buildings/0202/ac_Buildings0202Floors22011SAF,TRUE
185,UVA/Data/Buildings/0202/ac_Buildings0202Floors22012HWVO,FALSE
186,UVA/Data/Buildings/0202/ac_Buildings0202Floors22033DO,FALSE
187,UVA/Data/Buildings/0202/ac_Buildings0202Floors22033SAFSP,TRUE
188,UVA/Data/Buildings/0202/ac_Buildings0202Floors2204DO,FALSE
189,UVA/Data/Buildings/0202/ac_Buildings0202Floors2204HWVO,FALSE
190,UVA/Data/Buildings/0202/ac_Buildings0202Floors2204SAFSP,TRUE
191,UVA/Data/Buildings/0202/ac_Buildings0202Floors2208SAF,TRUE
192,UVA/Data/Buildings/0202/ac_Buildings0202Floors2211SAF,TRUE
193,UVA/Data/Buildings/0202/ac_Buildings0202Floors2213DO,FALSE
194,UVA/Data/Buildings/0202/ac_Buildings0202Floors2213HWVO,FALSE
195,UVA/Data/Buildings/0202/ac_Buildings0202Floors2213ZNCO2,FALSE
196,UVA/Data/Buildings/0202/ac_Buildings0202Floors2213ZNT,TRUE
197,UVA/Data/Buildings/0202/ac_Buildings0202Floors2217SAF,TRUE
198,UVA/Data/Buildings/0202/ac_Buildings0202Floors2217ZNT,TRUE
199,UVA/Data/Buildings/0202/ac_Buildings0202Floors2218SAF,TRUE
200,UVA/Data/Buildings/0202/ac_Buildings0202Floors2218SAT,TRUE
201,UVA/Data/Buildings/0202/ac_Buildings0202Floors2221SAF,TRUE
202,UVA/Data/Buildings/0202/ac_Buildings0202Floors2221ZNCO2,FALSE
203,UVA/Data/Buildings/0202/ac_Buildings0202Floors2225SAF,TRUE
204,UVA/Data/Buildings/0202/ac_Buildings0202Floors2225SAT,TRUE
205,UVA/Data/Buildings/0202/ac_Buildings0202Floors2225ZNT,TRUE
206,UVA/Data/Buildings/0202/ac_Buildings0202Floors2231DO,FALSE
207,UVA/Data/Buildings/0202/ac_Buildings0202Floors2231SAF,TRUE
208,UVA/Data/Buildings/0202/ac_Buildings0202Floors2231SAT,TRUE
209,UVA/Data/Buildings/0202/ac_Buildings0202Floors2231ZNT,TRUE
210,UVA/Data/Buildings/0202/ac_Buildings0202Floors22401DO,FALSE
211,UVA/Data/Buildings/0202/ac_Buildings0202Floors22402HWVO,FALSE
212,UVA/Data/Buildings/0202/ac_Buildings0202Floors2241SAFSP,TRUE
213,UVA/Data/Buildings/0202/ac_Buildings0202Floors2241SAT,TRUE
214,UVA/Data/Buildings/0202/ac_Buildings0202Floors2243SAF,TRUE
215,UVA/Data/Buildings/0202/ac_Buildings0202Floors2243ZNT,TRUE
216,UVA/Data/Buildings/0202/ac_Buildings0202Floors2247DO,FALSE
217,UVA/Data/Buildings/0202/ac_Buildings0202Floors2247ZNT,TRUE
218,UVA/Data/Buildings/0202/ac_Buildings0202Floors2249SAF,TRUE
219,UVA/Data/Buildings/0202/ac_Buildings0202Floors2251SAF,TRUE
220,UVA/Data/Buildings/0202/ac_Buildings0202Floors2251SAT,TRUE
221,UVA/Data/Buildings/0202/ac_Buildings0202Floors2253SAF,TRUE
222,UVA/Data/Buildings/0202/ac_Buildings0202Floors2253SAT,TRUE
223,UVA/Data/Buildings/0202/ac_Buildings0202Floors2255DO,FALSE
224,UVA/Data/Buildings/0202/ac_Buildings0202Floors2257SAF,TRUE
225,UVA/Data/Buildings/0202/ac_Buildings0202Floors2257SAT,TRUE
226,UVA/Data/Buildings/0202/ac_Buildings0202Floors2257ZNT,TRUE
227,UVA/Data/Buildings/0202/ac_Buildings0202Floors2259SAF,TRUE
228,UVA/Data/Buildings/0202/ac_Buildings0202Floors2259SAFSP,TRUE
229,UVA/Data/Buildings/0202/ac_Buildings0202Floors2260ZNT,TRUE
230,UVA/Data/Buildings/0202/ac_Buildings0202Floors2261DO,FALSE
231,UVA/Data/Buildings/0202/ac_Buildings0202Floors2261ZNT,TRUE
232,UVA/Data/Buildings/0202/ac_Buildings0202Floors2263HWVO,FALSE
233,UVA/Data/Buildings/0202/ac_Buildings0202Floors2265SAT,TRUE
234,UVA/Data/Buildings/0202/ac_Buildings0202Floors2269HWVO,FALSE
235,UVA/Data/Buildings/0202/ac_Buildings0202Floors2270DO,FALSE
236,UVA/Data/Buildings/0202/ac_Buildings0202Floors2270SAF,TRUE
237,UVA/Data/Buildings/0202/ac_Buildings0202Floors2271DO,FALSE
238,UVA/Data/Buildings/0202/ac_Buildings0202Floors2271HWVO,FALSE
239,UVA/Data/Buildings/0202/ac_Buildings0202Floors2271SAF,TRUE
240,UVA/Data/Buildings/0202/ac_Buildings0202Floors2273SAF,TRUE
241,UVA/Data/Buildings/0202/ac_Buildings0202Floors2273SAFSP,TRUE
242,UVA/Data/Buildings/0202/ac_Buildings0202Floors2273SAT,TRUE
243,UVA/Data/Buildings/0202/ac_Buildings0202Floors2274DO,FALSE
244,UVA/Data/Buildings/0202/ac_Buildings0202Floors2274SAT,TRUE
245,UVA/Data/Buildings/0202/ac_Buildings0202Floors2275SAF,TRUE
246,UVA/Data/Buildings/0202/ac_Buildings0202Floors2275SAT,TRUE
247,UVA/Data/Buildings/0202/ac_Buildings0202Floors2276DO,FALSE
248,UVA/Data/Buildings/0202/ac_Buildings0202Floors2276HWVO,FALSE
249,UVA/Data/Buildings/0202/ac_Buildings0202Floors2276SAF,TRUE
250,UVA/Data/Buildings/0202/ac_Buildings0202Floors2276SAT,TRUE
251,UVA/Data/Buildings/0202/ac_Buildings0202Floors2277HWVO,FALSE
252,UVA/Data/Buildings/0202/ac_Buildings0202Floors2277SAF,TRUE
253,UVA/Data/Buildings/0202/ac_Buildings0202Floors2279DO,FALSE
254,UVA/Data/Buildings/0202/ac_Buildings0202Floors2279SAT,TRUE
255,UVA/Data/Buildings/0202/ac_Buildings0202Floors2281SAT,TRUE
256,UVA/Data/Buildings/0202/ac_Buildings0202Floors2285HWVO,FALSE
257,UVA/Data/Buildings/0202/ac_Buildings0202Floors2285ZNT,TRUE
258,UVA/Data/Buildings/0202/ac_Buildings0202Floors2286HWVO,FALSE
259,UVA/Data/Buildings/0202/ac_Buildings0202Floors2286SAT,TRUE
260,UVA/Data/Buildings/0202/ac_Buildings0202Floors2C200HWVO,FALSE
261,UVA/Data/Buildings/0202/ac_Buildings0202Floors2C200ZNT,TRUE
262,UVA/Data/Buildings/0202/ac_Buildings0202Floors2C210HWVO,FALSE
263,UVA/Data/Buildings/0202/ac_Buildings0202Floors2C210SAT,TRUE
264,UVA/Data/Buildings/0202/ac_Buildings0202Floors2C213SAF,TRUE
265,UVA/Data/Buildings/0202/ac_Buildings0202Floors2C213SAFSP,TRUE
266,UVA/Data/Buildings/0202/ac_Buildings0202Floors2Data RmZNT,TRUE
267,UVA/Data/Buildings/0202/ac_Buildings0202EquipmentAHU2EDDSTP,FALSE
268,UVA/Data/Buildings/0202/ac_Buildings0202EquipmentAHU2EMAT,TRUE
269,UVA/Data/Buildings/0202/ac_Buildings0202EquipmentAHU2EOAF,FALSE
270,UVA/Data/Buildings/0202/ac_Buildings0202EquipmentAHU2EOCCSTS,FALSE
271,UVA/Data/Buildings/0202/ac_Buildings0202EquipmentAHU2ERADO,FALSE
272,UVA/Data/Buildings/0202/ac_Buildings0202EquipmentAHU2ERFNC,TRUE
273,UVA/Data/Buildings/0202/ac_Buildings0202EquipmentAHU2ESAF,TRUE
274,UVA/Data/Buildings/0202/ac_Buildings0202EquipmentAHU2ESFNSTS,TRUE
275,UVA/Data/Buildings/0202/ac_Buildings0202EquipmentAHU2ESFNVFDO,TRUE
276,UVA/Data/Buildings/0202/ac_Buildings0202EquipmentAHU2WMAT,TRUE
277,UVA/Data/Buildings/0202/ac_Buildings0202EquipmentAHU2WRADO,FALSE
278,UVA/Data/Buildings/0202/ac_Buildings0202EquipmentAHU2WRAF,FALSE
279,UVA/Data/Buildings/0202/ac_Buildings0202EquipmentAHU2WRFNSTS,TRUE
280,UVA/Data/Buildings/0202/ac_Buildings0202EquipmentAHU2WSAT,TRUE
281,UVA/Data/Buildings/0202/ac_Buildings0202Floors22011HWVO,FALSE
282,UVA/Data/Buildings/0202/ac_Buildings0202Floors22012SAFSP,TRUE
283,UVA/Data/Buildings/0202/ac_Buildings0202Floors22012ZNT,TRUE
284,UVA/Data/Buildings/0202/ac_Buildings0202Floors22031ZNCO2,FALSE
285,UVA/Data/Buildings/0202/ac_Buildings0202Floors22032DO,FALSE
286,UVA/Data/Buildings/0202/ac_Buildings0202Floors2204SAT,TRUE
287,UVA/Data/Buildings/0202/ac_Buildings0202Floors2204ZNT,TRUE
288,UVA/Data/Buildings/0202/ac_Buildings0202Floors2208DO,FALSE
289,UVA/Data/Buildings/0202/ac_Buildings0202Floors2213SAF,TRUE
290,UVA/Data/Buildings/0202/ac_Buildings0202Floors2213SAT,TRUE
291,UVA/Data/Buildings/0202/ac_Buildings0202Floors2218DO,FALSE
292,UVA/Data/Buildings/0202/ac_Buildings0202Floors2218HWVO,FALSE
293,UVA/Data/Buildings/0202/ac_Buildings0202Floors2218ZNT,TRUE
294,UVA/Data/Buildings/0202/ac_Buildings0202Floors2225DO,FALSE
295,UVA/Data/Buildings/0202/ac_Buildings0202Floors22401HWVO,FALSE
296,UVA/Data/Buildings/0202/ac_Buildings0202Floors22402DO,FALSE
297,UVA/Data/Buildings/0202/ac_Buildings0202Floors22402SAF,TRUE
298,UVA/Data/Buildings/0202/ac_Buildings0202Floors2241DO,FALSE
299,UVA/Data/Buildings/0202/ac_Buildings0202Floors2241HWVO,FALSE
300,UVA/Data/Buildings/0202/ac_Buildings0202Floors2241ZNT,TRUE
301,UVA/Data/Buildings/0202/ac_Buildings0202Floors2243DO,FALSE
302,UVA/Data/Buildings/0202/ac_Buildings0202Floors2243SAFSP,TRUE
303,UVA/Data/Buildings/0202/ac_Buildings0202Floors2245DO,FALSE
304,UVA/Data/Buildings/0202/ac_Buildings0202Floors2245HWVO,FALSE
305,UVA/Data/Buildings/0202/ac_Buildings0202Floors2245SAF,TRUE
306,UVA/Data/Buildings/0202/ac_Buildings0202Floors2245SAT,TRUE
307,UVA/Data/Buildings/0202/ac_Buildings0202Floors2245ZNT,TRUE
308,UVA/Data/Buildings/0202/ac_Buildings0202Floors2247HWVO,FALSE
309,UVA/Data/Buildings/0202/ac_Buildings0202Floors2247SAFSP,TRUE
310,UVA/Data/Buildings/0202/ac_Buildings0202Floors2253HWVO,FALSE
311,UVA/Data/Buildings/0202/ac_Buildings0202Floors2253SAFSP,TRUE
312,UVA/Data/Buildings/0202/ac_Buildings0202Floors2255SAT,TRUE
313,UVA/Data/Buildings/0202/ac_Buildings0202Floors2256SAT,TRUE
314,UVA/Data/Buildings/0202/ac_Buildings0202Floors2256ZNT,TRUE
315,UVA/Data/Buildings/0202/ac_Buildings0202Floors2259DO,FALSE
316,UVA/Data/Buildings/0202/ac_Buildings0202Floors2260SAT,TRUE
317,UVA/Data/Buildings/0202/ac_Buildings0202Floors2261SAFSP,TRUE
318,UVA/Data/Buildings/0202/ac_Buildings0202Floors2263DO,FALSE
319,UVA/Data/Buildings/0202/ac_Buildings0202Floors2263SAT,TRUE
320,UVA/Data/Buildings/0202/ac_Buildings0202Floors2265SAFSP,TRUE
321,UVA/Data/Buildings/0202/ac_Buildings0202Floors2267SAFSP,TRUE
322,UVA/Data/Buildings/0202/ac_Buildings0202Floors2269DO,FALSE
323,UVA/Data/Buildings/0202/ac_Buildings0202Floors2269SAT,TRUE
324,UVA/Data/Buildings/0202/ac_Buildings0202Floors2270SAFSP,TRUE
325,UVA/Data/Buildings/0202/ac_Buildings0202Floors2273DO,FALSE
326,UVA/Data/Buildings/0202/ac_Buildings0202Floors2274SAF,TRUE
327,UVA/Data/Buildings/0202/ac_Buildings0202Floors2274SAFSP,TRUE
328,UVA/Data/Buildings/0202/ac_Buildings0202Floors2275DO,FALSE
329,UVA/Data/Buildings/0202/ac_Buildings0202Floors2275SAFSP,TRUE
330,UVA/Data/Buildings/0202/ac_Buildings0202Floors2275ZNT,TRUE
331,UVA/Data/Buildings/0202/ac_Buildings0202Floors2276SAFSP,TRUE
332,UVA/Data/Buildings/0202/ac_Buildings0202Floors2279HWVO,FALSE
333,UVA/Data/Buildings/0202/ac_Buildings0202Floors2279SAF,TRUE
334,UVA/Data/Buildings/0202/ac_Buildings0202Floors2281DO,FALSE
335,UVA/Data/Buildings/0202/ac_Buildings0202Floors2283SAF,TRUE
336,UVA/Data/Buildings/0202/ac_Buildings0202Floors2283SAFSP,TRUE
337,UVA/Data/Buildings/0202/ac_Buildings0202Floors2283ZNT,TRUE
