"","totalHeat.AHU","time","equipment","totalHeat.room","totalHeat"
"128",3.78483326691451,2021-03-03 15:30:00,"AHU2E",11.9215462162265,15.706379483141
"129",2.81644908534576,2021-03-03 16:00:00,"AHU2E",10.2166047820619,13.0330538674077
"130",2.99506415864407,2021-03-03 16:30:00,"AHU2E",10.247542829084,13.2426069877281
"131",3.57839743061855,2021-03-03 17:00:00,"AHU2E",18.7247102776315,22.30310770825
"132",3.19415180564744,2021-03-03 17:30:00,"AHU2E",20.0286510492497,23.2228028548971
"133",4.18480492113086,2021-03-03 18:00:00,"AHU2E",18.4828105477915,22.6676154689224
"134",3.70307024991013,2021-03-03 18:30:00,"AHU2E",26.736241482177,30.4393117320871
"135",1.25133646008189,2021-03-03 19:00:00,"AHU2E",4.75463456388266,6.00597102396455
"136",0.354858997383312,2021-03-03 19:30:00,"AHU2E",0.222437382082319,0.577296379465631
"137",0.462096554407617,2021-03-03 20:00:00,"AHU2E",0.13634610425828,0.598442658665897
"138",0.452671767154192,2021-03-03 20:30:00,"AHU2E",0.11019316129708,0.562864928451272
"139",0.43189951237095,2021-03-03 21:00:00,"AHU2E",0.0813664728368208,0.513265985207771
"140",0.398753705120399,2021-03-03 21:30:00,"AHU2E",0.0591153809643354,0.457869086084734
"141",0.355563800106595,2021-03-03 22:00:00,"AHU2E",0.0546987868539013,0.410262586960497
"142",0.305334279194009,2021-03-03 22:30:00,"AHU2E",0.0626865137604614,0.36802079295447
"143",0.317269061584936,2021-03-03 23:00:00,"AHU2E",0.0182216514533628,0.335490713038299
"144",0.287988967592181,2021-03-03 23:30:00,"AHU2E",0.0189881342733093,0.30697710186549
"145",0.253350908980736,2021-03-04 00:00:00,"AHU2E",0.0253895832906947,0.27874049227143
"146",0.233973005526596,2021-03-04 00:30:00,"AHU2E",0.0354331364675995,0.269406141994196
"147",0.248152239383341,2021-03-04 01:00:00,"AHU2E",0.062342823834403,0.310495063217744
"148",0.22747268575795,2021-03-04 01:30:00,"AHU2E",0.0728881222690205,0.30036080802697
"149",0.21163863803229,2021-03-04 02:00:00,"AHU2E",0.071180950640514,0.282819588672804
"150",0.197921522004072,2021-03-04 02:30:00,"AHU2E",0.0831786975026145,0.281100219506686
"151",0.181106408927185,2021-03-04 03:00:00,"AHU2E",0.0902965820820983,0.271402991009283
"152",0.172446430234975,2021-03-04 03:30:00,"AHU2E",0.0980615947290763,0.270508024964052
"153",0.152850326630259,2021-03-04 04:00:00,"AHU2E",0.0958540388455998,0.248704365475859
"154",0.143052013218918,2021-03-04 04:30:00,"AHU2E",0.112341072099939,0.255393085318857
"155",0.133253773881133,2021-03-04 05:00:00,"AHU2E",0.105571614874396,0.238825388755529
"156",0.185491208754608,2021-03-04 05:30:00,"AHU2E",0.577996710336062,0.76348791909067
"157",5.09736531827081,2021-03-04 06:00:00,"AHU2E",55.9514372422425,61.0488025605134
"158",4.15294145596723,2021-03-04 06:30:00,"AHU2E",56.4373804219321,60.5903218778993
"159",3.20501942655485,2021-03-04 07:00:00,"AHU2E",47.8693150671507,51.0743344937056
"160",3.39251344828125,2021-03-04 07:30:00,"AHU2E",35.563306356904,38.9558198051852
"161",2.87827623117565,2021-03-04 08:00:00,"AHU2E",32.495198113491,35.3734743446667
"162",2.43833885089228,2021-03-04 08:30:00,"AHU2E",42.0395034857304,44.4778423366227
"163",3.15925908938871,2021-03-04 09:00:00,"AHU2E",32.9035465959781,36.0628056853668
"164",2.5195009802417,2021-03-04 09:30:00,"AHU2E",25.7547443589432,28.2742453391849
"165",2.70548148110279,2021-03-04 10:00:00,"AHU2E",19.1827878035209,21.8882692846237
"166",2.94511619919735,2021-03-04 10:30:00,"AHU2E",24.6589881022442,27.6041043014416
"167",3.33878465173323,2021-03-04 11:00:00,"AHU2E",25.5911509107687,28.9299355625019
"168",2.75595820753878,2021-03-04 11:30:00,"AHU2E",18.2049997820679,20.9609579896067
"169",2.43673846157711,2021-03-04 12:00:00,"AHU2E",17.8741691130903,20.3109075746674
"170",2.42062439920691,2021-03-04 12:30:00,"AHU2E",12.3772209726581,14.797845371865
"171",2.77211272292578,2021-03-04 13:00:00,"AHU2E",21.5697784893263,24.3418912122521
"172",3.12882439071213,2021-03-04 13:30:00,"AHU2E",11.2847929330631,14.4136173237752
"173",2.71896746502318,2021-03-04 14:00:00,"AHU2E",22.0600753737016,24.7790428387247
